cohort_order	accession	artifact_role	storage_release_id	storage_root	relative_path	bytes	sha256	reuse_status	row_sha256
50	GCF_020037245.1	source_manifest	SELF	.	source_objects/GCF_020037245.1/manifest.json	3831	7c87f622662ddc3f8519a101b8bb7a97f3f92201d3bcf5bf0126b43d35a0bbeb	CREATED_OR_CHECKSUM_RESUMED	b86ec7355961a46cefc04dfb5a51d6a3dab368d7b26b5ae98f6586593b9599f3
50	GCF_020037245.1	canonical_bgzf	SELF	.	canonical_objects/GCF_020037245.1/GCF_020037245.1.pansn.fa.gz	1510987	dc3621f9fad1f2c2675c68d65ad9d5aebbb950fa0957a62acb3117876b33baad	CREATED_OR_CHECKSUM_RESUMED	eaa1077fa4863222b194439cad59af59d7d44863b890a3f9aa8c1a64c352d613
50	GCF_020037245.1	fai	SELF	.	canonical_objects/GCF_020037245.1/GCF_020037245.1.pansn.fa.gz.fai	16821	65dd07bfc4b891a8a00dda4aa0b8414905144d34289b8f7bcbc7ea2b0dc21979	CREATED_OR_CHECKSUM_RESUMED	792c56d1024a4776660dbd065170b7d550b3a68516dc9b8df0551e6b13989d9d
50	GCF_020037245.1	gzi	SELF	.	canonical_objects/GCF_020037245.1/GCF_020037245.1.pansn.fa.gz.gzi	1320	f8ddf2fab13949f6e14a789f9a95282adbbedc25ae0fc4fbb7881df4c0747126	CREATED_OR_CHECKSUM_RESUMED	1299ac7055415339637671824ec22be10f0062fac5142439402d3e4324fef7b1
50	GCF_020037245.1	contig_crosswalk	SELF	.	canonical_objects/GCF_020037245.1/contigs.tsv	224539	50b890f36948c9d0873041affa16afd890ec10baca6f2ab7903a5dfab4f755c4	CREATED_OR_CHECKSUM_RESUMED	2730678f61eac1b053ae851be8b5704f6a0ac63bd01fd534ec1140430f69030d
50	GCF_020037245.1	annotation_aliases	SELF	.	canonical_objects/GCF_020037245.1/annotation_aliases.tsv	104960	c01456e718dba8f6f87afcf9637308c11e1420e0ad04dec4f77be72758d9d2f4	CREATED_OR_CHECKSUM_RESUMED	41875219f36a6aa9a675f65ac427d6f73b87b4caf566f4b57b699ec19c0b43e2
50	GCF_020037245.1	canonical_manifest	SELF	.	canonical_objects/GCF_020037245.1/manifest.json	2351	a363ecec4e3ad92f92baa809e03cfef9946f316825c7e000a41e4cba6ec6671b	CREATED_OR_CHECKSUM_RESUMED	005cb7c83271ce3e4682989e2a559d414c569308d93880c2bb091eba9fb2b3dd
51	GCF_003731035.1	source_package	SELF	.	source_objects/GCF_003731035.1/package.zip	1952242	ec35fbcc1ddcd6dd6a909d138703d8355ceda172275a969d62122c616fb4a4de	CREATED_OR_CHECKSUM_RESUMED	23a9d7de944c9a8256f4a1bbe9db31458f709b2f54a27b620337f76a29533735
51	GCF_003731035.1	source_manifest	SELF	.	source_objects/GCF_003731035.1/manifest.json	3830	68fcc3deb151e8827e975d8d5bec227d17f1793bcfbe22c96fc899d78cf092cc	CREATED_OR_CHECKSUM_RESUMED	a29dc9bb03c48a7f87e52eba7bd51fd4e3e4c26c479168602907e9fc24ceb95f
51	GCF_003731035.1	canonical_bgzf	SELF	.	canonical_objects/GCF_003731035.1/GCF_003731035.1.pansn.fa.gz	1397048	011b425144a3fb8d4d360fb52cdaf282ade5ee5d32995b25372a525a5c015caf	CREATED_OR_CHECKSUM_RESUMED	d24ce489b7f862853f5f6773f5a4d1203cb102b638841a67499f9510e67b8c04
51	GCF_003731035.1	fai	SELF	.	canonical_objects/GCF_003731035.1/GCF_003731035.1.pansn.fa.gz.fai	4950	aa0fdcd6ea6fdaaa6c0e7291f56ef29e61295cdca11c33200990f38bba5b3cfb	CREATED_OR_CHECKSUM_RESUMED	af45a9db84edad9828c4c6609701b87e00b6faf381c9131de80786441b3e689e
51	GCF_003731035.1	gzi	SELF	.	canonical_objects/GCF_003731035.1/GCF_003731035.1.pansn.fa.gz.gzi	1224	7be0362492dd0c14277a41f314539a0e13744fdd13feb1d7bb48db2dceed59bc	CREATED_OR_CHECKSUM_RESUMED	1c9b6decbe09c430d09e17559fa35930f98b4ac6bf0bf8141cd21be8568da591
51	GCF_003731035.1	contig_crosswalk	SELF	.	canonical_objects/GCF_003731035.1/contigs.tsv	62494	2ea21e4ff0dcad74a452ae7837afa0db9bed8631571a8beed727b5125d60b847	CREATED_OR_CHECKSUM_RESUMED	4860ead37259464945aad381dc282a9a99585c82bc2ea50ddfec6e562e570933
51	GCF_003731035.1	annotation_aliases	SELF	.	canonical_objects/GCF_003731035.1/annotation_aliases.tsv	30224	0096ccdaecec9607176f443078e137bb8a782d9ac36504c7583da8e133c3b27c	CREATED_OR_CHECKSUM_RESUMED	1640935591a73444431ca51f84eba283b3974c3744f5a4a833b04f48266d065f
51	GCF_003731035.1	canonical_manifest	SELF	.	canonical_objects/GCF_003731035.1/manifest.json	2347	95a16094b73cdb1eaf293b69dc6bbd5d8e88e827655f025bd08176ec1f20fc1c	CREATED_OR_CHECKSUM_RESUMED	ca314ad70ad236a45aa3b0fb07ec1bef34d6eccb5cce8deccaa3986b6d2c1798
52	GCF_000326585.1	source_package	SELF	.	source_objects/GCF_000326585.1/package.zip	1982498	4083c3e11d13411963d174e86a87b980bbe3b68682fbce260231a4eb57d50435	CREATED_OR_CHECKSUM_RESUMED	a6c81ec1eaeffc0a962a4e81a48b9e6ff4dac833042a5809a64e67af56dfad41
52	GCF_000326585.1	source_manifest	SELF	.	source_objects/GCF_000326585.1/manifest.json	3838	7561beceed0d109aa605a77a11457a3ea056a8736616c84a9447360fa700f419	CREATED_OR_CHECKSUM_RESUMED	3e5ad3bf3a9b15d88d571644729f6a8b3ab13d1041714351f5a1911984011be7
52	GCF_000326585.1	canonical_bgzf	SELF	.	canonical_objects/GCF_000326585.1/GCF_000326585.1.pansn.fa.gz	1429525	4605219c4c84fab1441e74a66a6d8f51ccd4df1fa4b8188bedca2f73d3a669b5	CREATED_OR_CHECKSUM_RESUMED	ee45346c07dc4b0538aa2d56366253149ac9c9d2888b9229ddef9000dfbe8541
52	GCF_000326585.1	fai	SELF	.	canonical_objects/GCF_000326585.1/GCF_000326585.1.pansn.fa.gz.fai	4834	4b4604ea055de270206f6e64a0ef28a8a8bfbbcfc2b12cbe7304be972c7033be	CREATED_OR_CHECKSUM_RESUMED	2e471ea09b949f888bfa6de353dc0e752450cba0e675e60cb1be969508dd712a
52	GCF_000326585.1	gzi	SELF	.	canonical_objects/GCF_000326585.1/GCF_000326585.1.pansn.fa.gz.gzi	1256	3e786ef75206242cff567262dbaf9226fd63f8b8b59952fd4d62a0179656312e	CREATED_OR_CHECKSUM_RESUMED	98b7c9512a025f49faba3cc088c7605553f77e4b0f81de12257a0f302fa7029d
52	GCF_000326585.1	contig_crosswalk	SELF	.	canonical_objects/GCF_000326585.1/contigs.tsv	61749	b05b4b964be941a66b84fc15ad1c1f156cd3e0979a32eb7904671b6b31ddd481	CREATED_OR_CHECKSUM_RESUMED	c10556203ed92f1fc233cf7774360d2f287b0a8e7725a85d4a60b707fac13927
52	GCF_000326585.1	annotation_aliases	SELF	.	canonical_objects/GCF_000326585.1/annotation_aliases.tsv	29550	4f7d62db3073a6178b851a7eb0109f42195dd7cd491429f18cc7b99dd69a3766	CREATED_OR_CHECKSUM_RESUMED	64234ecfd0a007e97c1ac6dfde7e5e57d5796c5abac54026c150eddfe71a0c1a
52	GCF_000326585.1	canonical_manifest	SELF	.	canonical_objects/GCF_000326585.1/manifest.json	2355	88ec2c537ea9bb376ffcfbe6824443b46dc1cfe60d4b1c04ebd545b44bf065fa	CREATED_OR_CHECKSUM_RESUMED	c027fb74fec2106dda9340e4caed222d46c4d5109ff7b28520f18ba99003acd0
53	GCF_000780535.1	source_package	SELF	.	source_objects/GCF_000780535.1/package.zip	2076623	bd1799a188c298a467bd2d7d228a9a33344cc36d016bcd320ebdcc7530062a46	CREATED_OR_CHECKSUM_RESUMED	5df9a7846dc0ea783ec03bcb90d17963421f99353bf1ae0845ae258c07fc5a7c
53	GCF_000780535.1	source_manifest	SELF	.	source_objects/GCF_000780535.1/manifest.json	3829	2d61543764db7eb9ac057faf68e7f7397457d7f42465d0a54b8748b1ba7f3a06	CREATED_OR_CHECKSUM_RESUMED	510ad079668243b5cd342c6a03b3a74adf2bae4f184082c0ede4c4fc6e6d4725
53	GCF_000780535.1	canonical_bgzf	SELF	.	canonical_objects/GCF_000780535.1/GCF_000780535.1.pansn.fa.gz	1519323	3f9b831d8829feeb3d6356c170ac6b74f056c7e5344f57702481236c519827a9	CREATED_OR_CHECKSUM_RESUMED	3c3e1dd03d2a1649943677f86ccc2ae2f4c8385f13be01629fa7e6daa93aa612
53	GCF_000780535.1	fai	SELF	.	canonical_objects/GCF_000780535.1/GCF_000780535.1.pansn.fa.gz.fai	7203	6036d8246b4d6e1b4ce43f13998de44d7b860d9140390a9ae45988159cbf80f0	CREATED_OR_CHECKSUM_RESUMED	895918e87960afda0cf6fa19c56b4f3d0fb8dddf1b5dec787f1888109a39b6a5
53	GCF_000780535.1	gzi	SELF	.	canonical_objects/GCF_000780535.1/GCF_000780535.1.pansn.fa.gz.gzi	1320	291efced21f4fb08eb9fcb9be140d923d5ab71268ab7925e53f710d422b1132f	CREATED_OR_CHECKSUM_RESUMED	0fb5b3da3590a1887a6d1aff64dd644efffacbaccd7853dccd3bd843088ef800
53	GCF_000780535.1	contig_crosswalk	SELF	.	canonical_objects/GCF_000780535.1/contigs.tsv	92861	c4cbf78fc8b2f8ee6768e0eea09cc316cb51ce957c46f3734e869f3f6c66c813	CREATED_OR_CHECKSUM_RESUMED	31136b788ad611dd0ed0a982b8e31e92433677d8b8ad450d4a8d10507aea3e6c
53	GCF_000780535.1	annotation_aliases	SELF	.	canonical_objects/GCF_000780535.1/annotation_aliases.tsv	44410	3cee65c2a8b486dc14ea07398f5ebad3055a2c10087c200c317f6402722b16ba	CREATED_OR_CHECKSUM_RESUMED	83bb4577df3f43f9e0a01a34156807fb5993460bede720b1df3dc5bcb1a8f6be
53	GCF_000780535.1	canonical_manifest	SELF	.	canonical_objects/GCF_000780535.1/manifest.json	2348	fd6d1222574c59cbab88712b985adf17f88b683620d547e81e787354f68fa1c3	CREATED_OR_CHECKSUM_RESUMED	ff7310dcee3c36d3b5b0859f3bdd7879607fe4c44a0d0b99267bc7025689d781
54	GCF_003570445.1	source_package	SELF	.	source_objects/GCF_003570445.1/package.zip	2030185	cc0669192dab7ba709e0d4ba11c35756a97b0781260e082a5409ae531654ca63	CREATED_OR_CHECKSUM_RESUMED	312065ce875b45efe4f0933df4ee8f78fe0e1286ff4cde3645b0d3b511d20d4d
54	GCF_003570445.1	source_manifest	SELF	.	source_objects/GCF_003570445.1/manifest.json	3830	7f5fbfd33419ec1492833d15c910ab783494086726ec1d3fe6500326c7a56aaa	CREATED_OR_CHECKSUM_RESUMED	4ad72218926d5d58a7846d345295e39fba1ad9d0e9462bb7743211fcbf374725
54	GCF_003570445.1	canonical_bgzf	SELF	.	canonical_objects/GCF_003570445.1/GCF_003570445.1.pansn.fa.gz	1431454	91a62585fd20dda5e77035e66dd8c6324066a361fc874936fcc73a588566fc07	CREATED_OR_CHECKSUM_RESUMED	c83bbf4f61ba07f39cc8e273d4b7cb951e59bef3679650c1464f245faeba8c7d
54	GCF_003570445.1	fai	SELF	.	canonical_objects/GCF_003570445.1/GCF_003570445.1.pansn.fa.gz.fai	21035	a4113322accebaea8f4a373607527273bff6272372c1c4cc8aeaa386e3121075	CREATED_OR_CHECKSUM_RESUMED	d71a774f604a151fea16275e3a6b8451aa1868bd58c3c8bbdea9f0d0a2de6041
54	GCF_003570445.1	gzi	SELF	.	canonical_objects/GCF_003570445.1/GCF_003570445.1.pansn.fa.gz.gzi	1224	3c9c3f65e9f25abb7adffec53e7c1c1ed86a57ea6b0772bcdbf8b21c8b74a62b	CREATED_OR_CHECKSUM_RESUMED	6744e48617a54fa7f6a93cae2a1d316c35ef31337f883e87e09e0b3bf371285a
54	GCF_003570445.1	contig_crosswalk	SELF	.	canonical_objects/GCF_003570445.1/contigs.tsv	282688	0a025881518f75c793714f26893110c8049922d64bc7b0e7d8f0002490246725	CREATED_OR_CHECKSUM_RESUMED	a31245128bf86092f402f859fe85f33aa883074ad7d21809adb219adc588ab9a
54	GCF_003570445.1	annotation_aliases	SELF	.	canonical_objects/GCF_003570445.1/annotation_aliases.tsv	129248	48e0885b8769947837e888e6ce646167efd7d66c199fd1a6f3f58baf25de6ee7	CREATED_OR_CHECKSUM_RESUMED	5041825af07a8b0509d82e377f5b2ad08ffe0e21c1920a5567f575172073edc7
54	GCF_003570445.1	canonical_manifest	SELF	.	canonical_objects/GCF_003570445.1/manifest.json	2350	df3622e6de4c08c3b3c668a2e7350cd60f18f45da83011cedfeaa1ff222fe93b	CREATED_OR_CHECKSUM_RESUMED	1eb9c74cd466bcb9f72d8bde2b15524b2eaec9b14759466765ed21f49bb875db
55	GCF_000447005.2	source_package	SELF	.	source_objects/GCF_000447005.2/package.zip	2012550	1a79cb82daf358497aaa73edba886768be363bbc5536e6b995a11e7fbb1e8385	CREATED_OR_CHECKSUM_RESUMED	cf98575a576125562a120ae78ae83178853df0c9f2e86dd182a2dfe68cfd0880
55	GCF_000447005.2	source_manifest	SELF	.	source_objects/GCF_000447005.2/manifest.json	3829	bf225fd5e9bac8dc5409c54a0b27ee57aea21a76f82647283ac3b02f76d2fb1e	CREATED_OR_CHECKSUM_RESUMED	9aaef8818ccf922eb5562d8b9becaf1caacc95e686c1bad53de5812b9bc7706a
55	GCF_000447005.2	canonical_bgzf	SELF	.	canonical_objects/GCF_000447005.2/GCF_000447005.2.pansn.fa.gz	1438509	a404e783b71e55c0e4fb6d0923b7a952501abae146f2e4485c0e4a8584b6a182	CREATED_OR_CHECKSUM_RESUMED	218da225f351d9a72d385913690edcb1b70f14a0ff8ee074fab9f51bbeb7659b
55	GCF_000447005.2	fai	SELF	.	canonical_objects/GCF_000447005.2/GCF_000447005.2.pansn.fa.gz.fai	16459	d659aff8a0e0c321d72dc2bcbea897f2942e015b74522f42951545bec80726b3	CREATED_OR_CHECKSUM_RESUMED	7eff594ca03df0b43e4b965488fd7a415a9d6ef8ea255c1b163a800ad4a7568f
55	GCF_000447005.2	gzi	SELF	.	canonical_objects/GCF_000447005.2/GCF_000447005.2.pansn.fa.gz.gzi	1256	6a8bdb6374fbbf47292c1ffdbfa439070ae9ff452058ea5901ab1cd83b5328fb	CREATED_OR_CHECKSUM_RESUMED	78513fa710650903b114cc3427a8be3e695cc0c605ccd3a8a0829fe8084f5acc
55	GCF_000447005.2	contig_crosswalk	SELF	.	canonical_objects/GCF_000447005.2/contigs.tsv	204612	9c888ea76dab9e3398c44322424c21f9e73f06aa9a80b49667dfe487f4de01a4	CREATED_OR_CHECKSUM_RESUMED	75d1350f93241bc0d17459292c9f394e0fea3f41a8af896dd9e6917547c161b7
55	GCF_000447005.2	annotation_aliases	SELF	.	canonical_objects/GCF_000447005.2/annotation_aliases.tsv	101870	d9ed543cdc7319c1f28d4a4d316e8b2b69e57bc6aea41c914c4d5a5f913ecd7f	CREATED_OR_CHECKSUM_RESUMED	fa63c5e118c1814c53bbe60069ad9d13a55a92630280ea9e3f6e4cdc49b19214
55	GCF_000447005.2	canonical_manifest	SELF	.	canonical_objects/GCF_000447005.2/manifest.json	2349	09b74af12ffefe0e7373757b5950ae1e1a51f2fa616e17c0ce1ab495be4c6ce5	CREATED_OR_CHECKSUM_RESUMED	07719704c64a8eddfe9850344acd230aa9416a461f53280062a63fadf46e61a7
56	GCF_013073765.1	source_package	SELF	.	source_objects/GCF_013073765.1/package.zip	1941191	c329da9a593eaee1777941073e26c28b57c3cc92d34ebcfe75ea945a071d55cf	CREATED_OR_CHECKSUM_RESUMED	dddb21477ba491543940b1d01f6b07d193dfc5dffb48138261cfa6ede1f5f2ad
56	GCF_013073765.1	source_manifest	SELF	.	source_objects/GCF_013073765.1/manifest.json	3831	e6f23abed2142600d4cefb57bc90caa494ea44c9db0d4111926694a54361c0cc	CREATED_OR_CHECKSUM_RESUMED	b79356d041a572b7366c9c315ee3a7f07f6655ee2a0fd99bb90310a94c98e269
56	GCF_013073765.1	canonical_bgzf	SELF	.	canonical_objects/GCF_013073765.1/GCF_013073765.1.pansn.fa.gz	1392729	034fe975ec57388d3c40bf88457a47029b95535b579529bc66cd17dee4c12c19	CREATED_OR_CHECKSUM_RESUMED	fed299d38aa93e2250e87c8bd736b27754ab07115dc0a2e8a5b021c70055f3c3
56	GCF_013073765.1	fai	SELF	.	canonical_objects/GCF_013073765.1/GCF_013073765.1.pansn.fa.gz.fai	6720	3d111ec9a158f7fdde6a8a623f85bff07d0850a4731ccb4ad74da982a730cbbb	CREATED_OR_CHECKSUM_RESUMED	ebb0c78646e23bbba8e0f122c72abe3ee188b3ed25bcec4559ac8791dcf03b73
56	GCF_013073765.1	gzi	SELF	.	canonical_objects/GCF_013073765.1/GCF_013073765.1.pansn.fa.gz.gzi	1224	5a0e6ece8201a850e757242434423c6251c5f13a3b8e07d937bb87208b7cc989	CREATED_OR_CHECKSUM_RESUMED	2e033cf69163a9cad2e91ec4a1c37b859539fe1088d7d3a7091925b60856afb4
56	GCF_013073765.1	contig_crosswalk	SELF	.	canonical_objects/GCF_013073765.1/contigs.tsv	85608	3caaf448856df3d63ca7cca202436a4c9c49c59cc3e3feae81fbdf254e0b98f5	CREATED_OR_CHECKSUM_RESUMED	498cda283419161d694fb402e3c7d8ef67110193acd65f028d92ac26be8a1685
56	GCF_013073765.1	annotation_aliases	SELF	.	canonical_objects/GCF_013073765.1/annotation_aliases.tsv	41368	dcade2bf66e32f22d29dcbb86064d6b53bfcaa84a382f8bb2fa392cf60bf8a5d	CREATED_OR_CHECKSUM_RESUMED	065aa4ea2a0d8f915d9ffd64461519c6b8f4b53b3c1a700b2bf027333b87d186
56	GCF_013073765.1	canonical_manifest	SELF	.	canonical_objects/GCF_013073765.1/manifest.json	2349	458fdd5f6811da51251e06e3ed247775aa8169d674e461b6d313772fd79c3269	CREATED_OR_CHECKSUM_RESUMED	84f1b6ad89e45bfd6c512ff030866e16c43611c36cba554e6dace052d55b697e
57	GCF_005041275.1	source_package	SELF	.	source_objects/GCF_005041275.1/package.zip	2115892	0b3fbe5471e3ac61c5f4a6cf8d1ef505f14f8c1cf7654149b0cf5a8257be5130	CREATED_OR_CHECKSUM_RESUMED	bc9d2955834bd165e37b6931cdb227ad4536348e17902428db30e695600e6c0f
57	GCF_005041275.1	source_manifest	SELF	.	source_objects/GCF_005041275.1/manifest.json	3830	09c50f6c3f4b4dcf6a9ea8871335aa36b667ba094c2a1aebf3a57325e5baaac7	CREATED_OR_CHECKSUM_RESUMED	94d15ebdf5870f29911385b54b57ecb94e3afc9cb67fbcf0fb5ff6b2dabec4fe
57	GCF_005041275.1	canonical_bgzf	SELF	.	canonical_objects/GCF_005041275.1/GCF_005041275.1.pansn.fa.gz	1517627	56674343c89027438296ece83283f67e77591aadada178990a07949b4711b327	CREATED_OR_CHECKSUM_RESUMED	ec4c99ae8d5e2fe0525b5ed8b163bbbdbc81e8525029e0559c74037404f2fc30
57	GCF_005041275.1	fai	SELF	.	canonical_objects/GCF_005041275.1/GCF_005041275.1.pansn.fa.gz.fai	8037	979e0d5ae640c0ef65a090b93ad4f5a3718e841998fdd1c33c02ca29b266a18e	CREATED_OR_CHECKSUM_RESUMED	7c05870729d1d49e751117897a99f99315b25c37e0ca8a746e1393934cdaef2f
57	GCF_005041275.1	gzi	SELF	.	canonical_objects/GCF_005041275.1/GCF_005041275.1.pansn.fa.gz.gzi	1320	5c49d8c1a9e2921728c0b0b7bce078ecead0e24a3f0e8337060704f23d0e4b42	CREATED_OR_CHECKSUM_RESUMED	2e5f4a361c4f35e2540ee1f2df320db8d36df2d58affb07ac73bb3b686a2b783
57	GCF_005041275.1	contig_crosswalk	SELF	.	canonical_objects/GCF_005041275.1/contigs.tsv	104357	ae6130eef94063102f51ebeb03847775eb1455df23dcb42d87c9ac00ba6c63b8	CREATED_OR_CHECKSUM_RESUMED	5a293d4e076f1893aec87ddff8b116a6f20a8547adecc45323cda94e53889ebf
57	GCF_005041275.1	annotation_aliases	SELF	.	canonical_objects/GCF_005041275.1/annotation_aliases.tsv	49142	ea86c3f4448761b6ffade6d1b19fea9678ed2e1e8778a805d7c3104c68dee2bd	CREATED_OR_CHECKSUM_RESUMED	3e2fb734c464feb43c121794eabf44db4da62c495d089549c29fe6bdb19c3cc1
57	GCF_005041275.1	canonical_manifest	SELF	.	canonical_objects/GCF_005041275.1/manifest.json	2349	819fe2bcbc0742e26515b0467772c4d4c6b0ea8cd8a86e5e3015210673ca9bd8	CREATED_OR_CHECKSUM_RESUMED	46bd0367c276bb0bd03a370c923e3ed630ffa06885bd945444224d2a6cc8a102
58	GCF_014862465.1	source_package	SELF	.	source_objects/GCF_014862465.1/package.zip	2216879	5da9e9ee47f391a1be3117aa5c72826ab9168f4cef05e6aefaf1c39ca335fa0d	CREATED_OR_CHECKSUM_RESUMED	601e7e838fe6db3981a7c5efe0a188c95fe61fa805eeb5d274befcbec7ac8940
58	GCF_014862465.1	source_manifest	SELF	.	source_objects/GCF_014862465.1/manifest.json	3831	36a2ca438586e968a8071de6b97f521a05a7ee326daf95d5447f2c8940834ae6	CREATED_OR_CHECKSUM_RESUMED	ff3eaf93edaceaa0d6f397809c8eabf5e31cdb33cb992fbe09f2a688e679602e
58	GCF_014862465.1	canonical_bgzf	SELF	.	canonical_objects/GCF_014862465.1/GCF_014862465.1.pansn.fa.gz	1565467	3309a057c8b258387165045cddef9767926e9a4946deff74e4beafb8c996fc0c	CREATED_OR_CHECKSUM_RESUMED	168f380e709325c41048a240efbc399fd3a280a8822c2dfa5c562a02a22b90eb
58	GCF_014862465.1	fai	SELF	.	canonical_objects/GCF_014862465.1/GCF_014862465.1.pansn.fa.gz.fai	34984	d37c51e80a77a285470b13e3fa34f48494377e555b1f3f088c0621414ea4d362	CREATED_OR_CHECKSUM_RESUMED	dd6c544e292622e6d3b56de01e0ede82d0e4892364526190f2f98dfb10ab2d33
58	GCF_014862465.1	gzi	SELF	.	canonical_objects/GCF_014862465.1/GCF_014862465.1.pansn.fa.gz.gzi	1368	57e38ef939ea29b453f9365f14c738f907c13c0fa40f169bc3e431d26cc183f3	CREATED_OR_CHECKSUM_RESUMED	48e695ef39b9bac2ca92a3203c42f29dc366440173a034766c34ed043a477cfe
58	GCF_014862465.1	contig_crosswalk	SELF	.	canonical_objects/GCF_014862465.1/contigs.tsv	488740	b43bd738d32e940c7d695fafd8c9b573bb737de7ffaea4c8f284fc6f89071718	CREATED_OR_CHECKSUM_RESUMED	5c98e2bc523214b5fb68b59b397d3b5efc94c79b2c9b242558b811f1497052d9
58	GCF_014862465.1	annotation_aliases	SELF	.	canonical_objects/GCF_014862465.1/annotation_aliases.tsv	219481	1f2aa748188ea04fd59e187e707c94b4142b5e92ac97f5b98487e9fed6458432	CREATED_OR_CHECKSUM_RESUMED	ac2c8615be42ae2d9dcd2f2369fb279f0bda4185b078d5bfae2730bc0e7bd351
58	GCF_014862465.1	canonical_manifest	SELF	.	canonical_objects/GCF_014862465.1/manifest.json	2351	e8373de9dfa2b1e5003bb5edb1cf86546041d3f4dcce62606a891822cb875471	CREATED_OR_CHECKSUM_RESUMED	1929da8f3f1f67c195c117811a3d9f13a16f1e15711d55e9ba3e99b9c354de2d
59	GCF_900195795.1	source_package	SELF	.	source_objects/GCF_900195795.1/package.zip	2177892	7029cf30980fa62a7524b5996a28bbd12bab09dcaa06276065d9a00ebb14e49e	CREATED_OR_CHECKSUM_RESUMED	ad4ac52658367189db54ffbe2208b5726437b4356db58902da13cacb19825082
59	GCF_900195795.1	source_manifest	SELF	.	source_objects/GCF_900195795.1/manifest.json	3823	73f7f219e3ccef8d3a7bafa195d241f34c60209d87f0854ee8c6ea8d6bb07e52	CREATED_OR_CHECKSUM_RESUMED	077fd8484f7e95e44a2eeb914709115be866edcd399753f08fcc9463c8538b49
59	GCF_900195795.1	canonical_bgzf	SELF	.	canonical_objects/GCF_900195795.1/GCF_900195795.1.pansn.fa.gz	1558891	771e10e76bd690294e37f5833ce930ea1a51c225892f31cd281d13f7baf2b079	CREATED_OR_CHECKSUM_RESUMED	14a75823be8ccc8c4ce8b0704aed2f05d5034213b231a28479019053050f19c9
59	GCF_900195795.1	fai	SELF	.	canonical_objects/GCF_900195795.1/GCF_900195795.1.pansn.fa.gz.fai	32177	831a272c7ec9977116a7a78bb2659c16651128fd43d1534b020c3b2cf3423039	CREATED_OR_CHECKSUM_RESUMED	9b4cd22430eefa056b562c13254e156869d8386c939d219d7d4d4390470e2156
59	GCF_900195795.1	gzi	SELF	.	canonical_objects/GCF_900195795.1/GCF_900195795.1.pansn.fa.gz.gzi	1336	97cb274b3e4760e3f6ec74ace04ad871ca9e077b29369836bddf1d08cb9d321a	CREATED_OR_CHECKSUM_RESUMED	4f6130227c76f5e4da54615fd45e77169eb5ffdb560bf48f0a731cea1d67ca5a
59	GCF_900195795.1	contig_crosswalk	SELF	.	canonical_objects/GCF_900195795.1/contigs.tsv	397727	ab9f4872688ef2c0ba8e1969e86faa7b16a4d98df5891b97bd221dae55384ef9	CREATED_OR_CHECKSUM_RESUMED	2fd9e9453fa373516222b10720418024a94e2909256f3f537a4a3bf844ef7fce
59	GCF_900195795.1	annotation_aliases	SELF	.	canonical_objects/GCF_900195795.1/annotation_aliases.tsv	201242	241c133480b17acaca368d195b0e7e99c1edbae481350f53a83fdbfc9498bf73	CREATED_OR_CHECKSUM_RESUMED	d8a777c1ec29936c81fb4b56dd0e57a951bd47b0e0d4611271330b30abdffd12
59	GCF_900195795.1	canonical_manifest	SELF	.	canonical_objects/GCF_900195795.1/manifest.json	2343	a4995d7c214005563f1e81da733477b5a934dc54a5dec39b7bdaa828c6686fa9	CREATED_OR_CHECKSUM_RESUMED	ff669629f5d9bba45a6542b86523a33aa1d75c52da1b4f8cefff31f2d1efe673
60	GCF_014878375.1	source_package	SELF	.	source_objects/GCF_014878375.1/package.zip	2111007	a721767813bef38b694a5a04ec1eb88585b9f014875ed01af73fca2f4da2fda8	CREATED_OR_CHECKSUM_RESUMED	5c554912d614e7a419728495dd99fea590f4803b4403fb55ff9c7996221198f2
60	GCF_014878375.1	source_manifest	SELF	.	source_objects/GCF_014878375.1/manifest.json	3831	fd1aa281c22eaca99a23c70deb10908db19f1d1f57fe09fb3eb97cf6f938f8bb	CREATED_OR_CHECKSUM_RESUMED	1fbcf04420c685836ded227c67ecc107f2a75bbaab89498e4b9aef172fcf69a5
60	GCF_014878375.1	canonical_bgzf	SELF	.	canonical_objects/GCF_014878375.1/GCF_014878375.1.pansn.fa.gz	1518837	23bdaef19ae4876d3f1120f50c491d3227b2784cf51841d2658dbb195f894a5f	CREATED_OR_CHECKSUM_RESUMED	02ecfa4b8d610a28e4df994456f8d037c6e2636f44e1b3e23aa21e43a7427b60
60	GCF_014878375.1	fai	SELF	.	canonical_objects/GCF_014878375.1/GCF_014878375.1.pansn.fa.gz.fai	10466	05e0042ecc172241f55095c0178bfe9d17d937f892f0ef39a9269affeda11767	CREATED_OR_CHECKSUM_RESUMED	f381ae6cb941daaca36e3b1b4cf446b6905983ad9f9ea69e254aa72cb945147f
60	GCF_014878375.1	gzi	SELF	.	canonical_objects/GCF_014878375.1/GCF_014878375.1.pansn.fa.gz.gzi	1320	e54e6c4d1240b490d07b6002c8266506bbfbe890e81b9b8fdc9d6508184e63d2	CREATED_OR_CHECKSUM_RESUMED	d37f5d8d5e4e95f17d9b00329c7385f9581d5c604f862b20d0f297c2059cda46
